tmdb_id,imdb_id,title,status,budget_amount,budget_currency,revenue_amount,revenue_currency,producers,mpaa_rating
4882,tt0065501,A Bullet for Pretty Boy,ok,,,,,,
4883,tt0072263,And Then There Were None,ok,,,,,Harry Alan Towers,
4885,tt0092879,Ten Little Indians,ok,,,,,,
4886,tt0037515,And Then There Were None,ok,1000000,United States dollar,1000000,United States dollar,René Clair,
4887,tt0499262,Takva: A Man's Fear of God,ok,,,,,,
4888,tt0496348,The Man from the Embassy,ok,,,,,,
4889,tt0061405,Billion Dollar Brain,ok,,,,,Harry Saltzman,
4890,tt0838233,A Thousand Years of Good Prayers,ok,,,,,,
4893,tt0059905,Where the Spies Are,ok,,,,,Steven Pallos,
4896,tt0396746,Quiet as a Mouse,ok,,,,,Martin Lehwald,
4897,tt0054908,The Dance,ok,,,,,,
4898,tt0089832,Cop au Vin,ok,,,,,Marin Karmitz,
4899,tt0054196,The Door Slams,ok,,,,,,
4900,tt0157943,The Wolves in the Sheepfold,ok,,,,,,
4901,tt0949436,Hounds,ok,,,,,Susann Schimk,
4902,tt0982890,Land gewinnen,ok,,,,,,
4903,tt0070325,Little Laura and Big John,ok,,,,,,
4909,tt0069947,The Day of the Jackal,ok,,,,,John and James Woolf,PG
4910,tt0066053,The Man Who Haunted Himself,ok,,,,,"Michael Relph, Bryan Forbes",GP
4913,tt0425600,"Sorry, Haters",ok,,,,,,
4921,tt0497467,Vivere,ok,,,,,Anita Elsani,
4924,tt0074377,Soul Hustler,ok,,,,,Burt Topper,
4925,tt0097166,Dead Bang,ok,,,,,,
4926,tt0051501,Cry Terror!,ok,,,,,Virginia L. Stone,
4927,tt0138414,Edge of Seventeen,ok,,,,,,
4928,tt0053454,"The World, the Flesh and the Devil",ok,,,,,"Sol C. Siegel, Harry Belafonte, George Englund",
4930,tt0064448,House of Cards,ok,,,,,Dick Berg,
4931,tt0063256,Madigan,ok,,,,,Frank P. Rosenberg,
4932,tt0061736,A Guide for the Married Man,ok,,,,,Frank McCarthy,
4933,tt0051436,The Buccaneer,ok,6000000,United States dollar,,,Henry Wilcoxon,
4934,tt0062975,Firecreek,ok,,,,,"John Mantley, Philip Leacock",
4936,tt0419100,Route 66 - ein amerikanischer albTraum,ok,,,,,,
4937,tt0061419,The Borgia Stick,ok,,,,,Richard B. Lewis,
4938,tt0049431,The Last Frontier,ok,,,,,,
4939,tt0058571,Send Me No Flowers,ok,,,,,Harry Keller,
4940,tt0060754,The Night of the Grizzly,ok,,,,,,
4945,tt0050682,Man on Fire,ok,,,,,Sol C. Siegel,
4946,tt0064816,The Swimming Pool,ok,,,,,Gérard Beytout,
4947,tt0075370,A Woman at Her Window,ok,,,,,"Albina du Boisrouvray, Hans Pflüger",
4948,tt0078978,Womanlight,ok,,,,,Georges-Alain Vuille,
4949,tt0062373,A Time for Killing,ok,,,,,Harry Joe Brown,
4950,tt0176265,Ulysse est revenu,ok,,,,,,
4952,tt0053172,Pillow Talk,ok,,,,,"Ross Hunter, Martin Melcher",
4955,tt0051964,Girls in Uniform,ok,,,,,Artur Brauner,
4956,tt0051477,Christine,ok,,,,,,
4962,tt0205725,"Farewell, Home Sweet Home",ok,,,,,Martine Marignac,
4963,tt0217085,Te quiero,ok,,,,,,
4966,tt0170351,The Last Days,ok,,,,,"Lew Rywin, Margaret Menegoz",
4968,tt0293509,The Piano Player,ok,,,,,Andreas Klein,
4971,tt0756678,Lucy,ok,,,,,Florian Koerner von Gustorf,
4972,tt0342492,The Green Butchers,ok,,,,,"Tivi Magnusson, Kim Magnusson",
4973,tt0240913,Under the Sand,ok,,,,,"Marc Missonnier, Olivier Delbosc",
4974,tt0354356,Five Times Two,ok,,,,,Olivier Delbosc,
4975,tt0119577,Love Is the Devil: Study for a Portrait of Francis Bacon,ok,,,,,Chiara Menage,
4976,tt0107132,The Man by the Shore,ok,,,,,"Raymond Blumenthal, Yves Fortin",
4979,tt0477038,Windows on Monday,ok,,,,,Katrin Schlösser,
4981,tt2368852,There Is No Authority But Yourself,ok,,,,,,
4983,tt0066317,"Run, Simon, Run",ok,,,,,Aaron Spelling,
4984,tt0070915,White Lightning,ok,,,,,Arthur Gardner,
4986,tt0068617,Fuzz,ok,,,,,George Edwards,PG
4987,tt0058398,The New Interns,ok,,,,,,
4988,tt0078227,Semi-Tough,ok,,,,,David Merrick,
4989,tt0070680,Shamus,ok,,,,,,
4991,tt0392049,The Good Cop,ok,,,,,Nina Lyng,
4992,tt0066365,Shark,ok,,,,,José Luis Calderon,
4993,tt0062626,5 Card Stud,ok,,,,,Hal B. Wallis,
4996,tt0856804,Afternoon,ok,,,,,,
4998,tt0459102,Import/Export,ok,,,,,"Lucki Stipetić, Ulrich Seidl",
4999,tt0058754,Woman of Straw,ok,,,,,Michael Relph,
5000,tt0043686,Forbidden Games,ok,,,,,Robert Dorfmann,
5001,tt0247196,Before Night Falls,ok,,,,,Jon Kilik,
5003,tt0961738,Messy Christmas,ok,,,,,Manuela Stehr,
5004,tt0067753,The Long Swift Sword of Siegfried,ok,,,,,,
5033,tt0059783,Tarzan's Jungle Rebellion,ok,,,,,,
5034,tt0218124,Crime and Punishment,ok,,,,,,
5035,tt0064389,The Wanderer,ok,,,,,,
5036,tt0063798,White Wolves,ok,,,,,,
5037,tt0062341,Tarzan and the Great River,ok,,,,,"Sy Weintraub, Steve Shagan",
5040,tt0060401,Pharaoh,ok,,,,,,
5041,tt0078339,"Suddenly, Love",ok,,,,,,
5046,tt2153454,Cats and Trees,ok,,,,,,
5047,tt0311641,Les petites couleurs,ok,,,,,,
5049,tt0071658,Death Will Have Your Eyes,ok,,,,,,
5050,tt0065735,Devil's Ransom,ok,,,,,,
5051,tt0106335,The Baby of Mâcon,ok,,,88795,pound sterling,"Denis Wigman, Kees Kasander",
5052,tt0058672,Topkapi,ok,,,,,Jules Dassin,
5053,tt0102087,I Love Vienna,ok,,,,,,
5054,tt0100577,Dangerous Affairs,ok,,,,,Ninì Grassia,
5055,tt0052080,Ashes and Diamonds,ok,6070000,złoty,,,Roman Mann,
5056,tt0060288,Deadlier Than the Male,ok,1700000,United States dollar,,,"Betty Box, Sydney Box",
5058,tt0364215,Aurélien,ok,,,,,,
5060,tt0060214,Carry On Screaming!,ok,,,,,Peter Rogers,
5061,tt0060330,Don't Lose Your Head,ok,,,,,Peter Rogers,
5062,tt0082436,The Inquisitor,ok,,,,,"Georges Dancigers, Alexandre Mnouchkine",
5063,tt0084479,The Passerby,ok,,,,,"Jean Kerchner, Raymond Danon, Artur Brauner",
5064,tt0061450,Carry On Doctor,ok,,,,,Peter Rogers,
5065,tt0059014,Carry On Cowboy,ok,,,,,Peter Rogers,
5066,tt0057918,Carry On Cleo,ok,165802,pound sterling,,,Peter Rogers,
5067,tt0055839,The Burning Court,ok,,,,,Julien Duvivier,
5068,tt0059546,That Man in Istanbul,ok,,,,,Antonio Isasi-Isasmendi,
5070,tt0420555,How Much Do You Love Me?,ok,,,,,Olivier Delbosc,
5071,tt0122082,The Crazy Stranger,ok,,,,,,
5072,tt0464196,Severance,ok,,,,,"Jason Newmark, Finola Dwyer",
5073,tt0099639,Guilty of Innocence,ok,,,,,,
5074,tt0105182,Moscow Parade,ok,,,,,,
5075,tt0099874,"Jean Galmot, aventurier",ok,,,,,,
5076,tt0123707,Wild Games,ok,,,,,,
5077,tt0266738,Magic Graz,ok,,,,,,
5078,tt0072641,"Loves, Bed and Betrayals",ok,,,,,,
5079,tt0075366,Born Winner,ok,,,,,Pino Buricchi,
5080,tt0131524,Peccati a Venezia,ok,,,,,,
5081,tt0080838,Fever of 40!,ok,,,,,,
5082,tt0080555,The Traveling Companion,ok,,,,,,
5083,tt0150202,Nude Strike,ok,,,,,,
5084,tt0088081,Seifenblasen,ok,,,,,,
5085,tt0214228,L'ultimo giorno,ok,,,,,,
5086,tt0100448,Quest for the Mighty Sword,ok,,,,,Carlo Maria Cordio,
5087,tt1334581,Bil'in Habibti,ok,,,,,,
5122,tt0072848,The Day of the Locust,ok,,,,,Jerome Hellman,
5124,tt0893513,Comrades in Dreams,ok,,,,,,
5127,tt0264365,Ancient Warriors,ok,,,,,,
5128,tt0138322,Beretta's Island,ok,,,,,Franco Columbu,
5144,tt0119623,Marquise,ok,,,,,"J. David Williams, Véra Belmont",
5145,tt0429715,The Business,ok,,,,,,
5147,tt0063240,The Lost Continent,ok,,,,,,
5150,tt1226281,Schulz & Schulz,ok,,,,,,
5151,tt0102856,Schulz & Schulz II: Aller Anfang ist schwer,ok,,,,,,
5152,tt0108054,"Schulz & Schulz IV: Neue Welten, alte Lasten",ok,,,,,,
5153,tt0003740,Cabiria,ok,,,,,Giovanni Pastrone,
5155,tt0035160,Obsession,ok,,,,,,
5156,tt0040522,Bicycle Thieves,ok,133000,United States dollar,,,"Giuseppe Amato, Vittorio De Sica",
5157,tt0078846,Beneath the Valley of the Ultra-Vixens,ok,,,,,Russ Meyer,
5161,tt0196388,Blood of the Undead: The Unwanted,ok,,,,,,
5165,tt0053619,L'Avventura,ok,,,,,Cino Del Duca,
5168,tt0318202,To Be and to Have,ok,,,,,Gilles Sandoz,
5171,tt0429052,Saint-Jacques… La Mecque,ok,,,,,"Jacques Hinstin, Charles Gassot, Coline Serreau",
5177,tt0408318,Dark Horse,ok,,,,,"Birgitte Skov, Morten Kaufmann",
5178,tt0808285,The Good Heart,ok,,,,,,
5179,tt0064840,The Prime of Miss Jean Brodie,ok,2760000,United States dollar,,,Robert Fryer,M/PG
5181,tt0253394,Scandal: On the Other Side,ok,,,,,,
5183,tt0069404,Travels with My Aunt,ok,,,,,George Cukor,
5187,tt0108334,Three of Hearts,ok,,,,,Matthew Irmas,
5188,tt0210601,Passion and Romance: Ocean of Dreams,ok,,,,,,
5201,tt0020589,Wild Orchids,ok,322312.12,United States dollar,1165000,United States dollar,Irving Thalberg,
5205,tt0076578,Pumping Iron,ok,,,,,George Butler,
5206,tt0469754,The Boss of It All,ok,,,,,"Signe Jensen, Meta Louise Foldager, Vibeke Windeløv",
5227,tt0065832,Hercules in New York,ok,,,,,Aubrey Wisberg,
5229,tt0080909,The Hustler of Muscle Beach,ok,,,,,,
5232,tt0266719,Scandal: Lawful Entry,ok,,,,,,
5233,tt0105819,Wild Orchid II: Two Shades of Blue,ok,,,573904,United States dollar,Mark Damon,
5234,tt0105227,Red Shoe Diaries,ok,,,,,David Saunders,
5235,tt0430097,The Fisherman and His Wife,ok,,,,,,
5236,tt0373469,Kiss Kiss Bang Bang,ok,15000000,United States dollar,,,Joel Silver,R
5237,tt0104155,Dust Devil,ok,4300000,pound sterling,,,JoAnne Sellar,R
5241,tt0096324,Two Moon Junction,ok,,,,,Donald P. Borchers,
5243,tt0180846,Monsoon,ok,,,,,Jag Mundhra,
5244,tt0197770,Pleasurecraft,ok,,,,,,
5245,tt0240500,Fast Lane to Malibu,ok,,,,,,
5247,tt0188055,Mercy,ok,,,,,Elie Samaha,
5248,tt0164221,Virtual Sexuality,ok,,,,,Christopher Figg,
5249,tt0867415,Room 10,ok,,,,,,
5252,tt0341470,Ardor,ok,,,,,,
5256,tt0316272,Momentum,ok,,,,,"Paul Hertzberg, Lisa M. Hansen",
5257,tt0205873,The Dish,ok,,,17999473,Australian dollar,Michael Hirsh,
5258,tt0378405,Mutter kommt in Fahrt,ok,,,,,,
5259,tt1032856,The Band's Visit,ok,,,,,,
5261,tt0207198,What to Do in Case of Fire?,ok,,,,,Andrea Willson,
5282,tt0178997,You're Dead...,ok,,,,,,
5284,tt0272283,The Safe House,ok,,,,,,
5286,tt0427906,Eleven Men Out,ok,,,,,,
5302,tt0100946,Without You I'm Nothing,ok,,,,,,
5319,tt0150992,Hum Dil De Chuke Sanam,ok,,,,,Sanjay Leela Bhansali,
5332,tt0120643,Dancing at Lughnasa,ok,,,,,Noel Pearson,
5334,tt0055796,Billy Budd,ok,,,,,Peter Ustinov,
5335,tt0063678,Theorem,ok,,,,,Donato Leoni,
5336,tt0073650,"Salò, or the 120 Days of Sodom",ok,,,,,Alberto Grimaldi,
5338,tt0889139,Why Men Don't Listen and Women Can't Read Maps,ok,,,,,Herman Weigel,
5354,tt0961750,Berlin am Meer,ok,,,,,,
5413,tt0408056,Omagh,ok,,,,,"Greg Brenman, Paul Greengrass",
5421,tt0084028,Absurd,ok,,,,,Joe D'Amato,
5424,tt0082479,Anthropophagous,ok,,,,,"Joe D'Amato, George Eastman",
5425,tt0078916,Beyond the Darkness,ok,,,,,Marco Rossetti,
5434,tt0068972,Death Smiles on a Murderer,ok,,,,,,
5442,tt0456698,Va a ser que nadie es perfecto,ok,2595174.88,euro,,,Jaume Roures,
5443,tt0421603,Idiot Love,ok,,,,,,
5445,tt1083454,Erlkönig,ok,,,,,,
5458,tt0196267,Cruel Intentions 2,ok,,,,,"Charles Pratt Jr., Neal H. Moritz",
5459,tt0431069,Folgeschäden,ok,,,,,,
5460,tt0391891,Cruel Intentions 3,ok,,,,,Neal H. Moritz,
5461,tt0901005,Der Tote am Strand,ok,,,,,Heike Wiehle-Timm,
5462,tt0476019,Silberhochzeit,ok,,,,,Oliver Berben,
5463,tt0445134,Papa und Mama,ok,,,,,,
5464,tt0800028,Raging Inferno,ok,,,,,Quirin Berg,
5465,tt0066079,The Million Game,ok,,,,,Peter Märthesheimer,
5469,tt0805566,Love Exchange,ok,,,,,,
5471,tt0402057,Beowulf & Grendel,ok,,,,,"Michael Lionello Cowan, Sturla Gunnarsson",
5472,tt0270854,Animated Epics: Beowulf,ok,,,,,,
5473,tt0370477,De Dominee,ok,,,,,Jani Thiltges,
5479,tt0102290,"Not Mozart: Letters, Riddles and Writs",ok,,,,,,
5481,tt0075651,Shock,ok,,,999889.28,United States dollar,,
5482,tt0071275,Rabid Dogs,ok,,,,,"Lamberto Bava, Roberto Loyola",
5483,tt0068863,Lisa and the Devil,ok,,,,,Alfredo Leone,
5484,tt0069141,Four Times That Night,ok,,,,,Alfredo Leone,
5485,tt0069048,Baron Blood,ok,,,,,Samuel Z. Arkoff,
5486,tt0067656,A Bay of Blood,ok,,,,,,
5488,tt0497137,"I'm a Cyborg, But That's OK",ok,3000000,United States dollar,4135966,United States dollar,Park Chan-wook,
5489,tt0847215,Neowolf,ok,,,,,,
5492,tt12598606,Gunner,ok,,,,,,
5493,tt0339579,Returner,ok,,,,,,
5494,tt0306892,George and the Dragon,ok,,,,,,
5495,tt0411165,Bin ich sexy?,ok,,,,,,
5497,tt0468644,Love Is All,ok,,,,,Jeroen Beker,
5501,tt0185382,Intimate Nights,ok,,,,,,
5506,tt0048281,The Ladykillers,ok,,,,,Michael Balcon,
5507,tt0060413,Finders Keepers,ok,,,,,George H. Brown,
5508,tt0087260,Finders Keepers,ok,,,,,,
5509,tt0177775,"Finders, Keepers",ok,,,,,,
5510,tt0043534,Finders Keepers,ok,,,,,,
5511,tt0062229,Le Samouraï,ok,,,,,Raymond Borderie,
5513,tt0846779,Finders Keepers,ok,,,,,,
5514,tt0231588,Finders Keepers,ok,,,,,,
5515,tt0018889,Finders Keepers,ok,,,,,,
5517,tt0311132,Finders Keepers,ok,,,,,,
5518,tt0062973,"Finders Keepers, Lovers Weepers!",ok,,,,,"Eve Meyer, Russ Meyer",
5519,tt0066346,Finders Killers,ok,,,,,,
5520,tt0298454,My Sister's Keeper,ok,,,,,,
5521,tt0192023,Finder's Fee,ok,,,,,,
5522,tt0453324,Her Sister's Keeper,ok,,,,,,
5523,tt0930063,Her Sister's Keeper,ok,,,,,,
5524,tt0462540,Sister's Keeper,ok,,,,,,
5525,tt0472179,Sister's Keeper,ok,,,,,,
5526,tt0076266,A Killing Affair,ok,,,,,,
5527,tt0095445,A Killing Affair,ok,,,,,,
5544,tt0052893,Hiroshima Mon Amour,ok,,,,,Anatole Dauman,
5546,tt0112820,Dead Weekend,ok,,,,,,
5552,tt0314063,Immortal,ok,22100000,euro,,,Charles Gassot,
5558,tt0071487,The Phantom of Liberty,ok,,,,,Serge Silberman,
5562,tt0051404,Le Beau Serge,ok,,,,,Claude Chabrol,
5589,tt0232750,The Terribly Sad Princess,ok,,,,,,
5590,tt0066207,Donkey Skin,ok,,,,,Mag Bodard,
5591,tt0378867,Testosterone,ok,,,,,,
5592,tt0901485,A Girl Cut in Two,ok,,,,,,
5593,tt0473727,Was lebst Du?,ok,,,,,,
5594,tt0377051,Say I Do,ok,,,,,,
5595,tt1016301,Fermat's Room,ok,,,,,César Benítez,
5596,tt0171121,The Blue Light,ok,,,,,,
5597,tt0403206,Die klugen Dinge,ok,,,,,,
5598,tt0056430,Little Red Riding Hood,ok,,,,,,
5599,tt0124997,Bahnwärter Thiel,ok,,,,,,
5600,tt0096051,The Actress,ok,,,,,,
5601,tt0070827,Shock Treatment,ok,,,,,Raymond Danon,
5602,tt0071449,The Common Man,ok,,,,,Kathryn Winter,
5608,tt0060749,Whom the Gods Wish to Destroy,ok,,,,,Artur Brauner,
5609,tt0060750,Whom the Gods Wish to Destroy 2,ok,,,,,,
5618,tt0072826,"Cousin, Cousine",ok,,,,,Daniel Toscan du Plantier,
5619,tt0374173,« Allô police » Retour à l'envoyeur,ok,,,,,,
5620,tt0065569,Count Dracula,ok,,,,,Harry Alan Towers,GP
5621,tt0141446,Sexy Erotic Job,ok,,,,,,
5622,tt0087188,And the Ship Sails On,ok,,,,,"Franco Cristaldi, Daniel Toscan du Plantier",
5623,tt0067846,The Devil Came from Akasava,ok,,,,,Artur Brauner,
5624,tt0067453,The Corpse Packs His Bags,ok,,,,,Artur Brauner,
5625,tt0064618,Madame and Her Niece,ok,,,,,Wolf C. Hartwig,
5626,tt0065876,Dial Love for Murder,ok,,,,,Wolf C. Hartwig,
5630,tt0053630,The Terrible People,ok,,,,,Preben Philipsen,
5631,tt0054947,The Green Archer,ok,,,,,Preben Philipsen,
5632,tt0054906,The Forger of London,ok,,,,,Horst Wendlandt,
5634,tt0057692,The Strangler of Blackmoor Castle,ok,,,,,Artur Brauner,
5635,tt0059846,The Sinister Monk,ok,,,,,Horst Wendlandt,
5636,tt0056452,Treasure of Silver Lake,ok,,,,,Horst Wendlandt,
5637,tt0071153,Only the Wind Knows the Answer,ok,,,,,Luggi Waldleitner,
5638,tt0064002,Alice's Restaurant,ok,,,,,Hillard Elkins,
5640,tt0484434,I Am the Other Woman,ok,,,,,Markus Zimmer,
5642,tt0054859,Eve and the Handyman,ok,,,,,Russ Meyer,
5643,tt0221554,Six-Pack,ok,,,,,,
5645,tt0054852,Erotica,ok,,,,,Russ Meyer,
5646,tt0056692,Wild Gals of the Naked West,ok,,,,,Russ Meyer,
5647,tt0347025,The French Peep Show,ok,,,,,,
5648,tt0052920,The Immoral Mr. Teas,ok,24000,United States dollar,1500000,United States dollar,,
5649,tt0057508,Skyscrapers and Brassieres,ok,,,,,Russ Meyer,
5650,tt0054110,The Naked Camera,ok,,,,,Russ Meyer,
5651,tt0075376,Up!,ok,,,,,Russ Meyer,
5652,tt0050558,The James Dean Story,ok,,,,,Robert Altman,
5656,tt0069796,Black Snake,ok,,,,,"Eve Meyer, Russ Meyer",
5657,tt0157197,The Worm Eaters,ok,,,,,,
5658,tt0897272,Mondkalb,ok,,,,,,
5660,tt0091587,Mystery Mansion,ok,,,,,,
5661,tt0078487,Where's Willie?,ok,,,,,,
5662,tt0074176,Baker's Hawk,ok,,,,,,
5669,tt0199437,Cult People,ok,,,,,,
5674,tt0299079,Pandora Peaks,ok,,,,,Russ Meyer,
5675,tt0179853,Hollywood Rated 'R',ok,,,,,,
5676,tt0119904,Playboy's Voluptuous Vixens,ok,,,,,,
5677,tt0090192,Trancers,ok,,,,,Charles Band,PG-13
5678,tt0096466,The Wrong Guys,ok,,,,,Charles Gordon,
5684,tt0089983,Secret Weapons,ok,,,,,,
5686,tt0086011,A Night in Heaven,ok,,,,,Hawk Koch,
5688,tt0105801,Wet and Wild Summer,ok,,,3634,Australian dollar,Phillip Avalon,
5690,tt0068690,The Heist,ok,,,,,,
5691,tt0067647,The Canterbury Tales,ok,,,,,Alberto Grimaldi,NC-17
5692,tt0270999,Hunks in Hedonism,ok,,,,,,
5698,tt0000439,The Great Train Robbery,ok,250,United States dollar,,,Edwin Stanton Porter,
5700,tt0065962,Land Raiders,ok,,,,,Charles H. Schneer,
5701,tt0878709,Red Zora,ok,,,,,,
5702,tt0300330,Perfect Lies,ok,,,,,,
5704,tt0185609,Playboy: The Story of X,ok,,,,,,
5707,tt0250730,Shooting War,ok,,,,,,
5711,tt0057133,Heavenly Bodies,ok,,,,,Russ Meyer,
5714,tt0178506,Challenge of the Gladiator,ok,,,,,,
5715,tt0106216,Acting on Impulse,ok,,,,,,
5716,tt0070708,Smog,ok,,,,,Peter Märthesheimer,
5717,tt0464105,Man Push Cart,ok,,,,,Ramin Bahrani,
5719,tt0059477,Mudhoney!,ok,,,,,"Eve Meyer, Russ Meyer",
5720,tt0059474,Motorpsycho!,ok,,,,,"Eve Meyer, Russ Meyer",
5724,tt0768209,Madonnas,ok,,,,,,
5725,tt0073768,Supervixens,ok,100000,United States dollar,17000000,United States dollar,Russ Meyer,
5726,tt0060712,Mondo Topless,ok,,,,,"Eve Meyer, Russ Meyer",
5727,tt0301192,The Desperate Women,ok,,,,,,
5728,tt0083160,Day of the Idiots,ok,,,,,,
5729,tt0021577,L'Âge d'or,ok,,,,,"Charles de Noailles, Marie-Laure de Noailles",
5730,tt0071661,Inn of the Damned,ok,,,178000,Australian dollar,Rod Hay,
5731,tt0076780,Summer City,ok,,,,,Phillip Avalon,
5732,tt0100596,Sher Mountain Killings Mystery,ok,,,,,Phillip Avalon,
5733,tt0086248,Scalps,ok,15000,United States dollar,,,,R
5734,tt0086967,Biohazard,ok,,,,,Fred Olen Ray,
5735,tt0090183,The Tomb,ok,,,,,Fred Olen Ray,
5741,tt0058301,Lorna,ok,37000,United States dollar,,,"Eve Meyer, Russ Meyer",
5742,tt0064160,"Cherry, Harry & Raquel!",ok,,,,,"Eve Meyer, Russ Meyer",
5743,tt0832503,Liebe ist Geschmackssache,ok,,,,,,
5744,tt0058088,Fanny Hill,ok,,,1000000,United States dollar,Artur Brauner,
5747,tt0061504,Common Law Cabin,ok,,,,,"Eve Meyer, Russ Meyer",
5748,tt0061719,Good Morning... and Goodbye!,ok,,,,,"Eve Meyer, Russ Meyer",
5749,tt0091710,Overkill,ok,,,,,,
5750,tt0216092,Playboy: 101 Ways to Excite Your Lover,ok,,,,,,
5751,tt0244800,Sledgehammer,ok,,,,,,
5752,tt0091339,Killer Workout,ok,,,,,Peter Yuval,
5753,tt0092848,Deadly Prey,ok,,,,,,
5754,tt0099170,Born Killer,ok,,,,,,
5755,tt0110875,Possessed by the Night,ok,,,,,,
5756,tt0103933,Center of the Web,ok,,,,,,
5757,tt0113756,Man of the Year,ok,,,,,,
5759,tt0923600,Baghead,ok,,,,,,
5760,tt0218107,Circuit,ok,,,,,,
5761,tt0841108,Hannah Takes the Stairs,ok,,,,,Joe Swanberg,
5762,tt0119258,Bounty Hunters 2: Hardball,ok,,,,,,
5763,tt0107618,The Mummy Lives,ok,,,,,,
5764,tt0272790,Princess of Thieves,ok,,,,,Craig McNeil,
5766,tt0097041,Champagne Charlie,ok,,,,,,
5767,tt0062407,Two for the Road,ok,5080000,United States dollar,,,Stanley Donen,
5769,tt0057590,Tom Jones,ok,,,,,"Michael Balcon, Tony Richardson",
5770,tt0042194,The Glass Castle,ok,,,,,Henri Deutschmeister,
5773,tt0067660,"Red, White and Blue",ok,,,,,"Beverly Sebastian, David F. Friedman",
5774,tt0896332,Omnibus: François Truffaut,ok,,,,,,
5776,tt0066479,Trader Hornee,ok,,,,,"William Allen Castleman, David F. Friedman",
5777,tt0495195,Slaves of Sin,ok,,,,,,
5778,tt0178315,Sexual Freedom in Denmark,ok,,,,,,
5781,tt0075824,That Obscure Object of Desire,ok,,,,,Serge Silberman,
5796,tt0094620,After Death,ok,,,,,,
5800,tt0075801,Can I Do It Till I Need Glasses?,ok,,,,,,
5801,tt0048473,Pather Panchali,ok,150000,Indian rupee,134241,United States dollar,Government of West Bengal,
5802,tt0064934,Sappho Darling,ok,,,,,,
5803,tt0207568,The Kill,ok,,,,,,
5805,tt0449478,I am a Berliner,ok,,,,,,
5816,tt0476681,Waiter,ok,,,,,Marc van Warmerdam,
5817,tt0445336,"You, the Living",ok,44000000,Swedish krona,,,Pernilla Sandström,
5818,tt4490586,De Stedeling,ok,,,,,,
5826,tt0492554,Ausgerechnet Weihnachten,ok,,,,,Hans Joachim Mendig,
5828,tt0920602,Bettis Bescherung,ok,,,,,Lili Kobbe,
5829,tt0078225,Eine seltsame Bescherung,ok,,,,,,
5830,tt1147776,Eine stürmische Bescherung,ok,,,,,Reinhold Elschot,
5831,tt0293972,Vier Meerjungfrauen,ok,,,,,,
5832,tt0780177,Vier Meerjungfrauen II - Liebe à la carte,ok,,,,,,
5833,tt0284946,Casper's Haunted Christmas,ok,,,,,,
5834,tt0388193,The L.A. Riot Spectacular,ok,,,,,,
5835,tt1141246,Die Weihnachtswette,ok,,,,,,
5839,tt0053032,The Swindlers,ok,,,,,Franco Cristaldi,
5840,tt0143900,St. Pauli Nacht,ok,,,,,,
5842,tt0275773,Versus,ok,,,,,,
5843,tt0384991,Heat After Dark,ok,,,,,,
5844,tt0331834,Alive,ok,,,,,,
5845,tt0362417,Aragami,ok,,,,,,
5846,tt0398563,Sky High,ok,,,,,,
5848,tt0058482,Polizeirevier Davidswache,ok,,,,,Hanns Eckelkamp,
5849,tt0062680,Der Arzt von St. Pauli,ok,,,,,Heinz Willeg,
5850,tt0855729,Times and Winds,ok,,,,,,
5855,tt0057136,Homesick for St. Paul,ok,,,,,,
5856,tt0091221,Hotel St. Pauli,ok,,,,,,
5858,tt0064287,The Angels of the Street,ok,,,,,,
5859,tt0067105,Jailbreak in Hamburg,ok,,,,,,
5868,tt0777219,St. Pauli Forever,ok,,,,,,
5869,tt0066219,Der Pfarrer von St. Pauli,ok,,,,,Heinz Willeg,
5870,tt0050505,Das Herz von St. Pauli,ok,,,,,Walter Koppel,
5871,tt1178197,The World Is Big and Salvation Lurks Around the Corner,ok,,,,,Karl Baumgartner,
5873,tt0375911,Guys & Balls,ok,,,,,Andreas Schneppe,
5874,tt0067319,Nurses for Sale,ok,,,,,Heinz Willeg,
5875,tt0187163,Der Hurenstreik - Eine Liebe auf St. Pauli,ok,,,,,,
5879,tt0074102,In the Realm of the Senses,ok,,,,,Anatole Dauman,NC-17
5881,tt0774756,Twice Upon a Time,ok,,,,,"Pierre Kubel, Marie-Castille Mention Schaar",
5886,tt0494467,Andersrum,ok,,,,,Mark Keller,
5887,tt0030720,Shadows over St. Pauli,ok,,,,,,
5888,tt0023376,Raid in St. Pauli,ok,,,,,Justin Rosenfeld,
5889,tt0384819,Azumi,ok,,,,,,
5890,tt0431641,Azumi 2: Death or Love,ok,,,560000000,yen,Mataichirō Yamamoto,
5891,tt0402387,Dark Nights in St Pauls,ok,,,,,,
5892,tt0364464,Kokain - Das Tagebuch der Inga L.,ok,,,,,,
5893,tt0366561,Heiligabend auf St. Pauli,ok,,,,,Dieter Meichsner,
5897,tt0258465,The Boy Who Saw the Iceberg,ok,,,,,"David Verrall, Marcy Page",
5898,tt0099173,Brain Dead,ok,,,,,Julie Corman,
5899,tt0105019,The Northerners,ok,,,,,"Laurens Geels, Dick Maas",
